character,line,gender,admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,desire,disappointment,disapproval,disgust,embarrassment,excitement,fear,gratitude,grief,joy,love,nervousness,optimism,pride,realization,relief,remorse,sadness,surprise,neutral
ODIN,In the name of my father...,MALE,0.0,0.9989101886749268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ODIN,...and of his father before...,MALE,0.0,0.9987731575965881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ODIN,I cast you out!,MALE,0.0,0.9987103939056396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ODIN,"Whosoever holds this hammer, if he be worthy, shall possess the power of Thor.",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9114278554916382,0.0,0.0,0.0,0.0,0.0,0.0
DARCY,I think that was legally your fault.,MALE,0.0,0.9379611611366272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JANE,"Get the first aid kit. Come on, big guy. Do me a favor and don't be dead, okay? Open your eyes and look at me.",FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9909161925315857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DARCY,Wow. Does he need CPR? Because I know CPR.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5370596051216125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3931629955768585
JANE,Where did he come from?,FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3344259560108185,0.8849692940711975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JANE,"Uh, thanks. Are you okay?",FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9933794736862183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,Hammer...,MALE,0.0,0.9944865107536316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DARCY,"Yeah, we can tell you're hammered. That's pretty obvious.",MALE,0.0,0.9861776828765869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JANE,Erik... look at this.,FEMALE,0.0,0.9981726408004761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JANE,We've got to move fast before anything changes.,FEMALE,0.0,0.9100637435913086,0.0,0.0,0.0,0.0,0.3023654818534851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JANE,"We need soil samples, light readings, everything.",FEMALE,0.0,0.9920118451118469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELVIG,"Jane, we need get him to a hospital.",FEMALE,0.0,0.5384448170661926,0.0,0.0,0.0,0.0,0.0,0.9601055383682251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JANE,Not right now. It'll take too long. County's an hour away. We'll drop him off after we're done here.,FEMALE,0.0,0.9981831908226013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JANE,"Look at him, he's fine.",FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.9770668148994446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,Father! Heimdall! I know you can hear me! Open the bridge!,MALE,0.0,0.9939151406288147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JANE,"Okay, you and Darcy take him to the hospital, I'll stay here. ",FEMALE,0.0,0.7803298830986023,0.0,0.0,0.0,0.0,0.0,0.9291437268257141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELVIG,You expect me to leave you alone in the middle of the desert?,FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9893698692321777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,You! What world is this?,MALE,0.0,0.38336455821990967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9073343276977539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELVIG,"It's all right, my friend. We're going to get you some help.",FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9886412024497986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,Where am I?! Answer me!,MALE,0.0,0.9910452961921692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JANE,"Erik, just back away... ",FEMALE,0.0,0.992705762386322,0.0,0.0,0.3481197953224182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELVIG,You're in the desert outside the town of Puente Antiguo.,FEMALE,0.0,0.9964489936828613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,What Realm?! Alfheim? Nornheim?,MALE,0.0,0.35867035388946533,0.0,0.0,0.0,0.0,0.0,0.0,0.6805202960968018,0.7967634797096252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DARCY,Uh... New Mexico?,MALE,0.0,0.9957915544509888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,You dare threaten Thor with so puny A--,MALE,0.0,0.9937595725059509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DARCY,What? He was freaking me out.,MALE,0.0,0.0,0.0,0.0,0.8428194522857666,0.5394357442855835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELVIG,"Next time you decide to taser someone, do me a favor and make sure they're already inside the truck. Jane, come on...",FEMALE,0.0,0.531772255897522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NURSE,Name?,FEMALE,0.0,0.980880618095398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JANE,"He said it was ""Thor."" ",FEMALE,0.0,0.9987131357192993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NURSE,T-H-O-R. And your relationship to him?,FEMALE,0.0,0.4807477593421936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9352676272392273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JANE,I've never met him before.,FEMALE,0.0,0.9755235314369202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DARCY,Until she hit him with the car.,MALE,0.0,0.9897562861442566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JANE,"Grazed him, actually. Oh, and we tasered him, too. ",FEMALE,0.0,0.9977261424064636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NURSE,Must have been quite the spat.,FEMALE,0.0,0.9990047812461853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JANE,"I told you, I don't know him. I just want to make sure he's okay. ",FEMALE,0.0,0.305266797542572,0.0,0.0,0.0,0.0,0.0,0.9135903120040894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NURSE,I'm going to need a name and contact number.,FEMALE,0.0,0.8291528820991516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7118293046951294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JANE,Jane Foster.,FEMALE,0.0,0.9990758895874023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NURSE,J...A...N...,FEMALE,0.0,0.9893056154251099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELVIG,"Oh, for God's sake...",FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELVIG,Here. Let's go.,FEMALE,0.0,0.9981791973114014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NURSE,Hi. Just taking a little blood.,FEMALE,0.0,0.9988610744476318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,How dare you attack the son of Odin!,MALE,0.0,0.0,0.0,0.0,0.9867804646492004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NURSE,I need some help!,FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9697225093841553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NURSE,We're trying to help you!,FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.989136815071106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,"Then bring me a healing stone, you savages!",MALE,0.0,0.9955711960792542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORDERLY,What the hell is this guy on?,MALE,0.0,0.0,0.0,0.0,0.9331387877464294,0.36095696687698364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,You're no match for the Mighty--,MALE,0.0,0.0,0.0,0.0,0.0,0.7513163089752197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOWNIE PETE,Huh.,MALE,0.0,0.9979536533355713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOWNIE PETE,Huh.,MALE,0.0,0.9979536533355713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JANE,"Darcy, when you're done, take the soil samples to Professor Meyers in geology. Remind him, he owes me. ",FEMALE,0.0,0.9985436201095581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELVIG,We might want to perform a spectral analysis.,FEMALE,0.0,0.9835608005523682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JANE,"""We?""",FEMALE,0.0,0.9975741505622864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELVIG,I flew all the way out here -- might as well make myself useful.,FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941545128822327,0.0,0.0,0.0,0.0,0.0,0.0
JANE,You know what would be really useful? Do you still have that friend at LIGO?,FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9835495948791504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELVIG,She was more than a friend.,FEMALE,0.0,0.9971861243247986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JANE,Could you call in a favor?,FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9678086042404175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELVIG,You don't think this was just a magnetic storm?,FEMALE,0.0,0.9844290018081665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JANE,"If I'm right, their observatory must have picked up gravitational waves during last night's event. ",FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.9814794659614563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELVIG,Meaning?,FEMALE,0.0,0.8740919232368469,0.0,0.0,0.0,0.0,0.0,0.0,0.7702580094337463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JANE,Meaning these anomalies might signify something bigger.,FEMALE,0.0,0.8597134351730347,0.0,0.0,0.0,0.0,0.0,0.0,0.5247728824615479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30141013860702515,0.0,0.0,0.0,0.0
SELVIG,"How ""big"" are we talking about?",FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9812301397323608,0.3272593319416046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JANE,I think the lensing around the edges is characteristic of an Einstein-Rosen Bridge.,FEMALE,0.0,0.9973675608634949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DARCY,A what?,MALE,0.0,0.7201616168022156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7326897978782654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELVIG,I thought you were a science major.,FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9815207123756409,0.0,0.0,0.0,0.0
DARCY,Political Science.,MALE,0.0,0.9973375201225281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JANE,She was the only applicant.,FEMALE,0.0,0.9958835244178772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELVIG,"An Einstein-Rosen Bridge -- a ""theoretical"" connection between two different points of space-time.",FEMALE,0.0,0.9980606436729431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JANE,A wormhole.,FEMALE,0.0,0.998217761516571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JANE,"Erik, look...",FEMALE,0.0,0.9979411959648132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JANE,What do you see here?,FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523890018463135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELVIG,Stars.,FEMALE,0.0,0.9871830940246582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JANE,Yes. But not our stars.,FEMALE,0.0,0.967155396938324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JANE,"This is the star alignment for our quadrant, this time of year. So unless Ursa Minor decided to take the day off... those are someone else's constellations.",FEMALE,0.0,0.978760302066803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DARCY,"Hey, check it out.",MALE,0.0,0.9965439438819885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELVIG,Is that...?,FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9133114814758301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JANE,I think I left something at the hospital.,FEMALE,0.0,0.4965733587741852,0.0,0.0,0.0,0.0,0.0,0.0,0.9671811461448669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRIGGA,How could you have done this?,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9412358403205872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ODIN,Do you understand what he set in motion? He's taken us to the brink of war!,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9946997165679932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRIGGA,But banishment? You would lose him forever? He's your son!,MALE,0.0,0.9795966148376465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ODIN,What would you have done?,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9539798498153687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRIGGA,"I would not have exiled him to a world of mortals, stripped of his powers, to suffer alone. I would not have had the heart for such cruelty! ",MALE,0.0,0.0,0.0,0.0,0.9443266987800598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ODIN,"That is why I'm King. I, too, grieve the loss of our son. But there are some things that even I cannot undo. ",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9926772117614746,0.0
FRIGGA,You can bring him back.,MALE,0.0,0.9986080527305603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ODIN,No. His fate is in his own hands now.,MALE,0.0,0.9952120780944824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,It's not possible.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9954723715782166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NURSE,"I'm sorry, only relatives can visit patients. ",FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3524996042251587,0.0,0.0
JANE,But... I'm his wife.,FEMALE,0.0,0.9983110427856445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NURSE,I thought you said you didn't know him.,FEMALE,0.0,0.9982813596725464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JANE,"I meant I barely know him anymore. The man he's become. He's changed. I mean, what woman really knows her husband, anyway? ",FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35993748903274536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8689584732055664,0.0,0.0,0.0,0.0
NURSE,"None of us, dear. He's in Room",FEMALE,0.0,0.8171223402023315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JANE,Typical. I just lost my most important piece of evidence.,FEMALE,0.0,0.5155985355377197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.820116400718689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41830432415008545,0.0
DARCY,So now what?,MALE,0.0,0.7445671558380127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5063064098358154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JANE,We find him.,FEMALE,0.0,0.9985268115997314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
